message_id,sent_time_ns,receive_time_ns,latency_ms
5518,1779188747889457872,1779188747889588268,0.130396
5519,1779188747899457250,1779188747899585833,0.128583
5520,1779188747909457349,1779188747909589619,0.13227
5521,1779188747919456947,1779188747919584147,0.1272
5522,1779188747929459000,1779188747929589997,0.130997
5523,1779188747939474228,1779188747939629631,0.155403
5524,1779188747949461122,1779188747949598842,0.13772
5525,1779188747959458346,1779188747959598681,0.140335
5526,1779188747969457253,1779188747969596415,0.139162
5527,1779188747979456470,1779188747979592587,0.136117
5528,1779188747989452401,1779188747989586815,0.134414
5529,1779188747999455206,1779188747999588698,0.133492
5530,1779188748009454884,1779188748009666624,0.21174
5531,1779188748019460594,1779188748019596932,0.136338
5532,1779188748029455344,1779188748029621858,0.166514
5533,1779188748039456595,1779188748039588304,0.131709
5534,1779188748049475450,1779188748049612429,0.136979
5535,1779188748059460922,1779188748059592420,0.131498
5536,1779188748069465540,1779188748069602539,0.136999
5537,1779188748079456783,1779188748079590576,0.133793
5538,1779188748089456943,1779188748089589142,0.132199
5539,1779188748099456501,1779188748099590694,0.134193
5540,1779188748109457081,1779188748109610191,0.15311
5541,1779188748119455077,1779188748119605902,0.150825
5542,1779188748129454405,1779188748129592826,0.138421
5543,1779188748139461668,1779188748139617142,0.155474
5544,1779188748149456738,1779188748149585732,0.128994
5545,1779188748159455966,1779188748159583446,0.12748
5546,1779188748169458490,1779188748169589267,0.130777
5547,1779188748179456075,1779188748179592562,0.136487
5548,1779188748189455122,1779188748189587061,0.131939
5549,1779188748199455612,1779188748199593162,0.13755
5550,1779188748209457585,1779188748209595526,0.137941
5551,1779188748219455621,1779188748219632244,0.176623
5552,1779188748229454518,1779188748229589884,0.135366
5553,1779188748239456541,1779188748239588551,0.13201
5554,1779188748249473202,1779188748249607165,0.133963
5555,1779188748259456249,1779188748259589802,0.133553
5556,1779188748269473601,1779188748269610300,0.136699
5557,1779188748279456959,1779188748279587937,0.130978
5558,1779188748289455446,1779188748289579690,0.124244
5559,1779188748299456727,1779188748299587685,0.130958
5560,1779188748309457278,1779188748309583135,0.125857
5561,1779188748319457357,1779188748319581251,0.123894
5562,1779188748329455243,1779188748329578966,0.123723
5563,1779188748339456104,1779188748339588524,0.13242
5564,1779188748349456634,1779188748349590537,0.133903
5565,1779188748359455561,1779188748359586899,0.131338
5566,1779188748369490586,1779188748369627505,0.136919
5567,1779188748379457584,1779188748379588280,0.130696
5568,1779188748389455649,1779188748389583851,0.128202
5569,1779188748399459165,1779188748399596274,0.137109
5570,1779188748409456650,1779188748409588709,0.132059
5571,1779188748419454184,1779188748419619927,0.165743
5572,1779188748429454705,1779188748429589188,0.134483
5573,1779188748439453462,1779188748439587595,0.134133
5574,1779188748449454683,1779188748449590049,0.135366
