message_id,sent_time_ns,receive_time_ns,latency_ms
4609,1778959354572015805,1778959354572176052,0.160247
4610,1778959354582007860,1778959354582148680,0.14082
4611,1778959354592004074,1778959354592124174,0.1201
4612,1778959354602024865,1778959354602164823,0.139958
4613,1778959354612003294,1778959354612106813,0.103519
4614,1778959354622005970,1778959354622131521,0.125551
4615,1778959354632001493,1778959354632120420,0.118927
4616,1778959354642014779,1778959354642154527,0.139748
4617,1778959354652001855,1778959354652118068,0.116213
4618,1778959354662025271,1778959354662161191,0.13592
4619,1778959354672027957,1778959354672164629,0.136672
4620,1778959354682004733,1778959354682128560,0.123827
4621,1778959354692034331,1778959354692208053,0.173722
4622,1778959354702005105,1778959354702116148,0.111043
4623,1778959354712022500,1778959354712147800,0.1253
4624,1778959354722040505,1778959354722167639,0.127134
4625,1778959354732009737,1778959354732137372,0.127635
4626,1778959354742014547,1778959354742134317,0.11977
4627,1778959354752013917,1778959354752152222,0.138305
4628,1778959354762006493,1778959354762128457,0.121964
4629,1778959354772012826,1778959354772158526,0.1457
4630,1778959354782068444,1778959354782210075,0.141631
4631,1778959354792005424,1778959354792122759,0.117335
4632,1778959354802029581,1778959354802153378,0.123797
4633,1778959354812015645,1778959354812148420,0.132775
4634,1778959354822006078,1778959354822125797,0.119719
4635,1778959354832028973,1778959354832143462,0.114489
4636,1778959354842009366,1778959354842131199,0.121833
4637,1778959354852002784,1778959354852120830,0.118046
4638,1778959354862007955,1778959354862125590,0.117635
4639,1778959354872015711,1778959354872131543,0.115832
4640,1778959354881972699,1778959354882101907,0.129208
4641,1778959354892042173,1778959354892167173,0.125
4642,1778959354902002869,1778959354902120334,0.117465
4643,1778959354912011166,1778959354912139622,0.128456
4644,1778959354922019833,1778959354922160593,0.14076
4645,1778959354932010085,1778959354932128412,0.118327
4646,1778959354942002241,1778959354942133653,0.131412
4647,1778959354952011289,1778959354952165405,0.154116
4648,1778959354962008124,1778959354962131460,0.123336
4649,1778959354972016671,1778959354972139557,0.122886
4650,1778959354982004920,1778959354982122565,0.117645
4651,1778959354992012916,1778959354992149137,0.136221
4652,1778959355002006865,1778959355002124390,0.117525
4653,1778959355012008159,1778959355012126886,0.118727
4654,1778959355022015694,1778959355022149811,0.134117
4655,1778959355032011096,1778959355032140504,0.129408
4656,1778959355042006448,1778959355042127831,0.121383
4657,1778959355051999626,1778959355052114837,0.115211
4658,1778959355061999487,1778959355062150065,0.150578
4659,1778959355072012994,1778959355072150197,0.137203
4660,1778959355082000701,1778959355082129408,0.128707
4661,1778959355092008056,1778959355092129890,0.121834
4662,1778959355102014750,1778959355102145761,0.131011
4663,1778959355112002427,1778959355112130192,0.127765
4664,1778959355122013149,1778959355122136886,0.123737
4665,1778959355132004373,1778959355132123461,0.119088
4666,1778959355141974898,1778959355142093234,0.118336
4667,1778959355152007802,1778959355152132060,0.124258
4668,1778959355161999717,1778959355162112894,0.113177
4669,1778959355172003946,1778959355172136089,0.132143
4670,1778959355182007624,1778959355182126101,0.118477
4671,1778959355192006774,1778959355192124930,0.118156
4672,1778959355202002296,1778959355202129640,0.127344
4673,1778959355212012747,1778959355212148267,0.13552
4674,1778959355222004372,1778959355222125384,0.121012
4675,1778959355232009773,1778959355232173627,0.163854
4676,1778959355242004685,1778959355242130856,0.126171
4677,1778959355251998614,1778959355252109887,0.111273
4678,1778959355262022621,1778959355262156808,0.134187
4679,1778959355272008455,1778959355272132622,0.124167
4680,1778959355282011712,1778959355282148263,0.136551
4681,1778959355292014358,1778959355292136752,0.122394
4682,1778959355302002125,1778959355302129449,0.127324
4683,1778959355312004280,1778959355312114231,0.109951
4684,1778959355322023418,1778959355322146414,0.122996
4685,1778959355331982060,1778959355332126457,0.144397
4686,1778959355342018200,1778959355342141106,0.122906
4687,1778959355352008252,1778959355352127260,0.119008
4688,1778959355362013924,1778959355362133082,0.119158
4689,1778959355372026218,1778959355372160856,0.134638
4690,1778959355382011391,1778959355382179042,0.167651
4691,1778959355392009929,1778959355392149146,0.139217
4692,1778959355402014118,1778959355402141402,0.127284
4693,1778959355412002497,1778959355412107588,0.105091
4694,1778959355422011926,1778959355422147416,0.13549
4695,1778959355432011246,1778959355432151033,0.139787
